zipcode,city,state
68415,Odell,NE
68836,Odessa,NE
68845,Odessa,NE
68861,Odessa,NE
68113,"Offutt A F B",NE
69153,Ogallala,NE
68416,Ohiowa,NE
68007,Omaha,NE
68010,Omaha,NE
68022,Omaha,NE
68039,Omaha,NE
68055,Omaha,NE
68067,Omaha,NE
68101,Omaha,NE
68102,Omaha,NE
68103,Omaha,NE
68104,Omaha,NE
68105,Omaha,NE
68106,Omaha,NE
68107,Omaha,NE
68108,Omaha,NE
68109,Omaha,NE
68110,Omaha,NE
68111,Omaha,NE
68112,Omaha,NE
68114,Omaha,NE
68116,Omaha,NE
68117,Omaha,NE
68118,Omaha,NE
68119,Omaha,NE
68120,Omaha,NE
68122,Omaha,NE
68124,Omaha,NE
68127,Omaha,NE
68130,Omaha,NE
68131,Omaha,NE
68132,Omaha,NE
68134,Omaha,NE
68135,Omaha,NE
68137,Omaha,NE
68139,Omaha,NE
68142,Omaha,NE
68144,Omaha,NE
68145,Omaha,NE
68152,Omaha,NE
68154,Omaha,NE
68155,Omaha,NE
68164,Omaha,NE
68172,Omaha,NE
68175,Omaha,NE
68176,Omaha,NE
68178,Omaha,NE
68179,Omaha,NE
68180,Omaha,NE
68181,Omaha,NE
68183,Omaha,NE
68197,Omaha,NE
68198,Omaha,NE
68763,Oneill,NE
68452,Ong,NE
68764,Orchard,NE
68636,Ord,NE
68726,Ord,NE
68756,Ord,NE
68862,Ord,NE
68966,Orleans,NE
68651,Osceola,NE
69154,Oshkosh,NE
69190,Oshkosh,NE
68765,Osmond,NE
68417,Otoe,NE
68863,Overton,NE
68967,Oxford,NE
68766,Page,NE
69040,Palisade,NE
68864,Palmer,NE
68418,Palmyra,NE
68419,Panama,NE
68046,Papillion,NE
68133,Papillion,NE
68157,Papillion,NE
69041,Parks,NE
68420,"Pawnee City",NE
69155,Paxton,NE
68047,Pender,NE
68421,Peru,NE
68652,Petersburg,NE
68865,Phillips,NE
68422,Pickrell,NE
68767,Pierce,NE
68768,Pilger,NE
68769,Plainview,NE
68653,"Platte Center",NE
68048,Plattsmouth,NE
68423,"Pleasant Dale",NE
68866,Pleasanton,NE
68424,Plymouth,NE
68654,Polk,NE
68770,Ponca,NE
69156,Potter,NE
68050,Prague,NE
68655,Primrose,NE
69157,Purdum,NE
68969,Ragan,NE
68771,Randolph,NE
68869,Ravenna,NE
68428,Raymond,NE
68760,Raymond,NE
68783,Raymond,NE
68970,"Red Cloud",NE
68971,"Republican City",NE
68352,Reynolds,NE
68658,"Rising City",NE
68870,Riverdale,NE
68972,Riverton,NE
68430,Roca,NE
68871,Rockville,NE
68659,Rogers,NE
68055,Rosalie,NE
68973,Roseland,NE
68773,Royal,NE
68431,Rulo,NE
69360,Rushville,NE
68974,Ruskin,NE
68660,"Saint Edward",NE
68774,"Saint Helena",NE
68872,"Saint Libory",NE
68873,"Saint Paul",NE
68433,Salem,NE
68947,Salem,NE
68981,Salem,NE
68874,Sargent,NE
68975,Saronville,NE
68661,Schuyler,NE
68875,Scotia,NE
69361,Scottsbluff,NE
69363,Scottsbluff,NE
68057,Scribner,NE
69161,Seneca,NE
68434,Seward,NE
68662,Shelby,NE
68876,Shelton,NE
68436,Shickley,NE
68437,Shubert,NE
69160,Sidney,NE
69162,Sidney,NE
68019,"Silver Creek",NE
68020,"Silver Creek",NE
68061,"Silver Creek",NE
68663,"Silver Creek",NE
68976,Smithfield,NE
68057,Snyder,NE
68664,Snyder,NE
68058,"South Bend",NE
68731,"South Sioux City",NE
68776,"South Sioux City",NE
68665,Spalding,NE
69220,Sparks,NE
68777,Spencer,NE
68438,Sprague,NE
68059,Springfield,NE
68778,Springview,NE
68056,"St Columbans",NE
68977,Stamford,NE
68361,Stanton,NE
68436,Stanton,NE
68636,Stanton,NE
68726,Stanton,NE
68779,Stanton,NE
68439,Staplehurst,NE
69163,Stapleton,NE
68440,"Steele City",NE
68441,Steinauer,NE
68442,Stella,NE
68443,Sterling,NE
69039,Stockville,NE
69042,Stockville,NE
68444,Strang,NE
69043,Stratton,NE
68666,Stromsburg,NE
68780,Stuart,NE
68878,Sumner,NE
68978,Superior,NE
68667,Surprise,NE
69143,Sutherland,NE
69165,Sutherland,NE
68944,Sutton,NE
68979,Sutton,NE
68445,Swanton,NE
68446,Syracuse,NE
68447,"Table Rock",NE
68448,Talmage,NE
68879,Taylor,NE
68450,Tecumseh,NE
68061,Tekamah,NE
69166,Thedford,NE
68062,Thurston,NE
68781,Tilden,NE
68453,Tobias,NE
69044,Trenton,NE
68980,Trumbull,NE
69167,Tryon,NE
68063,Uehling,NE
68669,Ulysses,NE
68454,Unadilla,NE
68041,Union,NE
68073,Union,NE
68455,Union,NE
68632,Union,NE
68633,Union,NE
68649,Union,NE
68658,Union,NE
68669,Union,NE
68760,Union,NE
68981,Upland,NE
68456,Utica,NE
69201,Valentine,NE
68064,Valley,NE
68069,Valley,NE
68724,Valley,NE
68729,Valley,NE
68783,Valley,NE
68789,Valley,NE
68065,Valparaiso,NE
69168,Venango,NE
68783,Verdigre,NE
68457,Verdon,NE
68458,Virginia,NE
68460,Waco,NE
68066,Wahoo,NE
68784,Wakefield,NE
69169,Wallace,NE
68067,Walthill,NE
68461,Walton,NE
68520,Walton,NE
68068,Washington,NE
68783,Washington,NE
68920,Washington,NE
68939,Washington,NE
68966,Washington,NE
68971,Washington,NE
68972,Washington,NE
68785,Waterbury,NE
68069,Waterloo,NE
69045,Wauneta,NE
68786,Wausa,NE
68462,Waverly,NE
68787,Wayne,NE
68825,Wayne,NE
69138,Wayne,NE
68463,"Weeping Water",NE
69170,Wellfleet,NE
68788,"West Point",NE
68464,Western,NE
68783,Western,NE
68881,Westerville,NE
68070,Weston,NE
69365,Whiteclay,NE
69366,Whitman,NE
69367,Whitney,NE
68465,Wilber,NE
68982,Wilcox,NE
69171,"Willow Island",NE
69046,Wilsonville,NE
68071,Winnebago,NE
68789,Winnetoon,NE
68790,Winside,NE
68031,Winslow,NE
68072,Winslow,NE
68791,Wisner,NE
68882,Wolbach,NE
69221,"Wood Lake",NE
68834,"Wood River",NE
68860,"Wood River",NE
68883,"Wood River",NE
68466,Wymore,NE
68792,Wynot,NE
68467,York,NE
68073,Yutan,NE
68301,"Adams (township)",NE
68358,"Adams (township)",NE
68718,Addison,NE
68730,Addison,NE
68949,Albany,NE
68966,Albany,NE
68967,Albany,NE
68601,Alexis,NE
68624,Alexis,NE
68814,Algernon,NE
68855,Algernon,NE
68920,"Alma (township)",NE
68966,"Alma (township)",NE
68971,"Alma (township)",NE
68020,Anderson,NE
68039,Anderson,NE
68055,Anderson,NE
68722,Anoka,NE
68814,"Ansley (township)",NE
68855,"Ansley (township)",NE
68763,Antelope,NE
68766,Antelope,NE
68920,Antelope,NE
68947,Antelope,NE
68949,Antelope,NE
68969,Antelope,NE
68981,Antelope,NE
68982,Antelope,NE
68815,"Arcadia (township)",NE
68828,"Arcadia (township)",NE
68862,"Arcadia (township)",NE
68825,"Arnold (township)",NE
69120,"Arnold (township)",NE
68929,"Ash Grove",NE
68947,"Ash Grove",NE
68960,"Ash Grove",NE
68982,"Ash Grove",NE
68003,"Ashland (township)",NE
68730,Aten,NE
68713,"Atkinson (township)",NE
68780,"Atkinson (township)",NE
68901,"Ayr (township)",NE
68925,"Ayr (township)",NE
