zipcode,city,state
38343,Humboldt,TN
38344,Huntingdon,TN
37345,Huntland,TN
37755,Huntsville,TN
37756,Huntsville,TN
38345,Huron,TN
37078,"Hurricane Mills",TN
38346,Idlewild,TN
37079,"Indian Mound",TN
38463,"Iron City",TN
38347,"Jacks Creek",TN
37757,Jacksboro,TN
38301,Jackson,TN
38302,Jackson,TN
38303,Jackson,TN
38305,Jackson,TN
38308,Jackson,TN
38314,Jackson,TN
38343,Jackson,TN
38556,Jamestown,TN
37347,Jasper,TN
37760,"Jefferson City",TN
37820,"Jefferson City",TN
37877,"Jefferson City",TN
37762,Jellico,TN
37847,Jellico,TN
37080,Joelton,TN
37601,"Johnson City",TN
37602,"Johnson City",TN
37604,"Johnson City",TN
37605,"Johnson City",TN
37614,"Johnson City",TN
37615,"Johnson City",TN
37659,"Johnson City",TN
37684,"Johnson City",TN
37686,"Johnson City",TN
37694,"Johnson City",TN
37659,Jonesborough,TN
37348,Kelso,TN
38233,Kenton,TN
37617,Kingsport,TN
37659,Kingsport,TN
37660,Kingsport,TN
37662,Kingsport,TN
37663,Kingsport,TN
37664,Kingsport,TN
37665,Kingsport,TN
37669,Kingsport,TN
37857,Kingsport,TN
37763,Kingston,TN
37082,"Kingston Springs",TN
37849,Knoxville,TN
37871,Knoxville,TN
37901,Knoxville,TN
37902,Knoxville,TN
37909,Knoxville,TN
37912,Knoxville,TN
37914,Knoxville,TN
37915,Knoxville,TN
37916,Knoxville,TN
37917,Knoxville,TN
37918,Knoxville,TN
37919,Knoxville,TN
37920,Knoxville,TN
37921,Knoxville,TN
37922,Knoxville,TN
37923,Knoxville,TN
37924,Knoxville,TN
37927,Knoxville,TN
37928,Knoxville,TN
37930,Knoxville,TN
37932,Knoxville,TN
37933,Knoxville,TN
37934,Knoxville,TN
37939,Knoxville,TN
37940,Knoxville,TN
37950,Knoxville,TN
37990,Knoxville,TN
37995,Knoxville,TN
37996,Knoxville,TN
37997,Knoxville,TN
37998,Knoxville,TN
37764,Kodak,TN
37765,"Kyles Ford",TN
37757,"La Follette",TN
37766,"La Follette",TN
38046,"La Grange",TN
38057,"La Grange",TN
37086,"La Vergne",TN
37089,"La Vergne",TN
37135,"La Vergne",TN
37167,"La Vergne",TN
38045,Laconia,TN
37083,Lafayette,TN
37714,"Lake City",TN
37769,"Lake City",TN
38569,Lancaster,TN
37770,Lancing,TN
37085,Lascassas,TN
37680,"Laurel Bloomery",TN
38348,Lavinia,TN
38456,Lawrenceburg,TN
38464,Lawrenceburg,TN
38468,Lawrenceburg,TN
37087,Lebanon,TN
37088,Lebanon,TN
37090,Lebanon,TN
37122,Lebanon,TN
37771,"Lenoir City",TN
37772,"Lenoir City",TN
38047,Lenox,TN
38468,Leoma,TN
37019,Lewisburg,TN
37091,Lewisburg,TN
38351,Lexington,TN
38388,Lexington,TN
37095,Liberty,TN
37681,Limestone,TN
37096,Linden,TN
38570,Livingston,TN
37097,Lobelville,TN
37773,"Lone Mountain",TN
37350,"Lookout Mountain",TN
37409,"Lookout Mountain",TN
38469,Loretto,TN
37774,Loudon,TN
37777,Louisville,TN
37801,Louisville,TN
37778,Lowland,TN
37351,"Lupton City",TN
38352,Luray,TN
37779,Luttrell,TN
38471,Lutts,TN
37098,Lyles,TN
37144,Lynchburg,TN
37160,Lynchburg,TN
37183,Lynchburg,TN
37306,Lynchburg,TN
37334,Lynchburg,TN
37352,Lynchburg,TN
37359,Lynchburg,TN
37360,Lynchburg,TN
37388,Lynchburg,TN
37398,Lynchburg,TN
38472,Lynnville,TN
38048,Macon,TN
37115,Madison,TN
37354,Madisonville,TN
37349,Manchester,TN
37355,Manchester,TN
38236,Mansfield,TN
38237,Martin,TN
38238,Martin,TN
37737,Maryville,TN
37801,Maryville,TN
37802,Maryville,TN
37803,Maryville,TN
37804,Maryville,TN
37806,Mascot,TN
37924,Mascot,TN
38049,Mason,TN
38001,"Maury City",TN
38034,"Maury City",TN
38050,"Maury City",TN
37807,Maynardville,TN
37353,"Mc Donald",TN
37101,"Mc Ewen",TN
38201,"Mc Kenzie",TN
38235,"Mc Lemoresville",TN
37110,"Mc Minnville",TN
38355,Medina,TN
38358,Medina,TN
38356,Medon,TN
37501,Memphis,TN
37544,Memphis,TN
38002,Memphis,TN
38016,Memphis,TN
38018,Memphis,TN
38028,Memphis,TN
38101,Memphis,TN
38103,Memphis,TN
38104,Memphis,TN
38105,Memphis,TN
38106,Memphis,TN
38107,Memphis,TN
38108,Memphis,TN
38109,Memphis,TN
38110,Memphis,TN
38111,Memphis,TN
38112,Memphis,TN
38113,Memphis,TN
38114,Memphis,TN
38115,Memphis,TN
38116,Memphis,TN
38117,Memphis,TN
38118,Memphis,TN
38119,Memphis,TN
38120,Memphis,TN
38122,Memphis,TN
38124,Memphis,TN
38125,Memphis,TN
38126,Memphis,TN
38127,Memphis,TN
38128,Memphis,TN
38130,Memphis,TN
38131,Memphis,TN
38132,Memphis,TN
38133,Memphis,TN
38134,Memphis,TN
38135,Memphis,TN
38136,Memphis,TN
38138,Memphis,TN
38141,Memphis,TN
38142,Memphis,TN
38145,Memphis,TN
38147,Memphis,TN
38148,Memphis,TN
38150,Memphis,TN
38151,Memphis,TN
38152,Memphis,TN
38159,Memphis,TN
38161,Memphis,TN
38163,Memphis,TN
38165,Memphis,TN
38166,Memphis,TN
38167,Memphis,TN
38168,Memphis,TN
38173,Memphis,TN
38174,Memphis,TN
38175,Memphis,TN
38177,Memphis,TN
38181,Memphis,TN
38182,Memphis,TN
38184,Memphis,TN
38186,Memphis,TN
38187,Memphis,TN
38188,Memphis,TN
38190,Memphis,TN
38193,Memphis,TN
38194,Memphis,TN
38197,Memphis,TN
38392,Mercer,TN
38357,Michie,TN
38052,Middleton,TN
37809,Midway,TN
38358,Milan,TN
38332,Milledgeville,TN
38359,Milledgeville,TN
37682,"Milligan College",TN
38053,Millington,TN
38054,Millington,TN
38055,Millington,TN
38083,Millington,TN
37118,Milton,TN
38460,"Minor Hill",TN
38473,"Minor Hill",TN
37119,Mitchellville,TN
37148,Mitchellville,TN
37810,Mohawk,TN
38573,Monroe,TN
37356,Monteagle,TN
37366,Monteagle,TN
37375,Monteagle,TN
38574,Monterey,TN
37811,Mooresburg,TN
38361,"Morris Chapel",TN
37357,Morrison,TN
37778,Morristown,TN
37813,Morristown,TN
37814,Morristown,TN
37815,Morristown,TN
37816,Morristown,TN
37860,Morristown,TN
37877,Morristown,TN
38057,Moscow,TN
37711,Mosheim,TN
37743,Mosheim,TN
37809,Mosheim,TN
37810,Mosheim,TN
37818,Mosheim,TN
38575,Moss,TN
37642,"Mount Carmel",TN
37645,"Mount Carmel",TN
37660,"Mount Carmel",TN
37121,"Mount Juliet",TN
37122,"Mount Juliet",TN
37138,"Mount Juliet",TN
38401,"Mount Pleasant",TN
38474,"Mount Pleasant",TN
37683,"Mountain City",TN
37684,"Mountain Home",TN
37359,Mulberry,TN
38004,Munford,TN
38053,Munford,TN
38058,Munford,TN
37127,Murfreesboro,TN
37128,Murfreesboro,TN
37129,Murfreesboro,TN
37130,Murfreesboro,TN
37131,Murfreesboro,TN
37132,Murfreesboro,TN
37133,Murfreesboro,TN
37153,Murfreesboro,TN
37011,Nashville,TN
37013,Nashville,TN
37015,Nashville,TN
37027,Nashville,TN
37064,Nashville,TN
37072,Nashville,TN
37076,Nashville,TN
37080,Nashville,TN
37086,Nashville,TN
37115,Nashville,TN
37116,Nashville,TN
37122,Nashville,TN
37135,Nashville,TN
37138,Nashville,TN
37143,Nashville,TN
37152,Nashville,TN
37189,Nashville,TN
37201,Nashville,TN
37202,Nashville,TN
37203,Nashville,TN
37204,Nashville,TN
37205,Nashville,TN
37206,Nashville,TN
37207,Nashville,TN
37208,Nashville,TN
37209,Nashville,TN
37210,Nashville,TN
37211,Nashville,TN
37212,Nashville,TN
37213,Nashville,TN
37214,Nashville,TN
37215,Nashville,TN
37216,Nashville,TN
37217,Nashville,TN
37218,Nashville,TN
37219,Nashville,TN
37220,Nashville,TN
37221,Nashville,TN
37222,Nashville,TN
37224,Nashville,TN
37227,Nashville,TN
37228,Nashville,TN
37229,Nashville,TN
37230,Nashville,TN
37232,Nashville,TN
37234,Nashville,TN
37235,Nashville,TN
37236,Nashville,TN
37237,Nashville,TN
37240,Nashville,TN
37241,Nashville,TN
37242,Nashville,TN
37243,Nashville,TN
37244,Nashville,TN
37246,Nashville,TN
37250,Nashville,TN
37134,"New Johnsonville",TN
37820,"New Market",TN
37824,"New Tazewell",TN
37825,"New Tazewell",TN
37879,"New Tazewell",TN
38059,Newbern,TN
37819,Newcomb,TN
37821,Newport,TN
37822,Newport,TN
37826,Niota,TN
37135,Nolensville,TN
37136,Norene,TN
37360,Normandy,TN
37705,Norris,TN
37716,Norris,TN
37828,Norris,TN
37137,Nunnelly,TN
37716,"Oak Ridge",TN
37748,"Oak Ridge",TN
37763,"Oak Ridge",TN
37771,"Oak Ridge",TN
37830,"Oak Ridge",TN
37831,"Oak Ridge",TN
37840,"Oak Ridge",TN
37829,Oakdale,TN
38362,Oakfield,TN
38028,Oakland,TN
38060,Oakland,TN
38068,Oakland,TN
38240,Obion,TN
38260,Obion,TN
37361,Ocoee,TN
37138,"Old Hickory",TN
37316,Oldfort,TN
38475,Olivehill,TN
37840,"Oliver Springs",TN
37841,Oneida,TN
37140,Only,TN
37363,Ooltewah,TN
37049,Orlinda,TN
37141,Orlinda,TN
37148,Orlinda,TN
37172,Orlinda,TN
38577,"Pall Mall",TN
37365,Palmer,TN
38241,Palmersville,TN
37142,Palmyra,TN
38242,Paris,TN
37843,Parrottsville,TN
38363,Parsons,TN
37082,Pegram,TN
37143,Pegram,TN
37324,Pelham,TN
37366,Pelham,TN
37144,Petersburg,TN
37840,Petros,TN
37845,Petros,TN
37846,Philadelphia,TN
38365,"Pickwick Dam",TN
37862,"Pigeon Forge",TN
37863,"Pigeon Forge",TN
37868,"Pigeon Forge",TN
37876,"Pigeon Forge",TN
37367,Pikeville,TN
37686,"Piney Flats",TN
38366,Pinson,TN
37847,Pioneer,TN
38571,"Pleasant Hill",TN
38572,"Pleasant Hill",TN
38578,"Pleasant Hill",TN
38583,"Pleasant Hill",TN
37145,"Pleasant Shade",TN
37015,"Pleasant View",TN
37035,"Pleasant View",TN
37146,"Pleasant View",TN
38061,Pocahontas,TN
37148,Portland,TN
37848,"Powder Springs",TN
37849,Powell,TN
38476,"Primm Springs",TN
38477,Prospect,TN
37851,Pruden,TN
38478,Pulaski,TN
38251,Puryear,TN
38579,Quebeck,TN
38367,Ramer,TN
37149,Readyville,TN
38368,Reagan,TN
37150,"Red Boiling Springs",TN
37369,Reliance,TN
37370,Riceville,TN
38580,Rickman,TN
37151,Riddleton,TN
38080,Ridgely,TN
37072,Ridgetop,TN
37073,Ridgetop,TN
37152,Ridgetop,TN
38063,Ripley,TN
38253,Rives,TN
38261,Rives,TN
37687,"Roan Mountain",TN
37852,Robbins,TN
38581,"Rock Island",TN
37804,Rockford,TN
37853,Rockford,TN
37128,Rockvale,TN
37153,Rockvale,TN
37854,Rockwood,TN
37857,Rogersville,TN
38066,Rossville,TN
37733,Rugby,TN
37860,Russellville,TN
38369,Rutherford,TN
37861,Rutledge,TN
38481,"Saint Joseph",TN
37373,"Sale Creek",TN
37379,"Sale Creek",TN
38370,Saltillo,TN
38371,Saltillo,TN
38232,Samburg,TN
38254,Samburg,TN
38482,"Santa Fe",TN
38371,Sardis,TN
38067,Saulsbury,TN
38372,Savannah,TN
38329,"Scotts Hill",TN
38368,"Scotts Hill",TN
38374,"Scotts Hill",TN
38375,Selmer,TN
37374,Sequatchie,TN
37764,Sevierville,TN
37862,Sevierville,TN
37864,Sevierville,TN
37876,Sevierville,TN
37375,Sewanee,TN
37383,Sewanee,TN
37865,Seymour,TN
37920,Seymour,TN
37688,"Shady Valley",TN
38255,Sharon,TN
37866,"Sharps Chapel",TN
37867,Shawanee,TN
37160,Shelbyville,TN
37161,Shelbyville,TN
37162,Shelbyville,TN
37183,Shelbyville,TN
37376,Sherwood,TN
38376,Shiloh,TN
37377,"Signal Mountain",TN
37405,"Signal Mountain",TN
38340,Silerton,TN
38377,Silerton,TN
38582,"Silver Point",TN
37051,Slayden,TN
37165,Slayden,TN
37378,Smartt,TN
37166,Smithville,TN
37086,Smyrna,TN
37129,Smyrna,TN
37135,Smyrna,TN
37167,Smyrna,TN
37869,Sneedville,TN
37379,"Soddy Daisy",TN
38068,Somerville,TN
38257,"South Fulton",TN
37380,"South Pittsburg",TN
37171,Southside,TN
38583,Sparta,TN
37870,Speedwell,TN
38585,Spencer,TN
37381,"Spring City",TN
38378,"Spring Creek",TN
37174,"Spring Hill",TN
37179,"Spring Hill",TN
38401,"Spring Hill",TN
37172,Springfield,TN
38256,Springville,TN
38069,Stanton,TN
38379,Stantonville,TN
37175,Stewart,TN
37871,"Strawberry Plains",TN
38380,"Sugar Tree",TN
38483,Summertown,TN
37382,Summitville,TN
37872,Sunbright,TN
37857,Surgoinsville,TN
37873,Surgoinsville,TN
37874,Sweetwater,TN
38488,Taft,TN
37877,Talbott,TN
37878,Tallassee,TN
37879,Tazewell,TN
37690,Telford,TN
37385,"Tellico Plains",TN
37880,"Ten Mile",TN
37061,"Tennessee Ridge",TN
37178,"Tennessee Ridge",TN
37179,"Thompsons Station",TN
