,Zipcode,Latitude,Longitude
8276,32220,30.3424249,-81.84429340000001
8277,32221,30.253501,-81.8879884
8278,32222,30.2211093,-81.82790109999999
8279,32223,30.1608519,-81.6326737
8280,32224,30.2606613,-81.46085599999999
8281,32225,30.3658304,-81.49379929999999
8282,32226,30.4573359,-81.49379929999999
8283,32227,30.3883044,-81.4004227
8284,32228,30.38787,-81.40865
8285,32229,30.5024855,-81.6672358
8286,32231,30.32,-81.42
8287,32232,30.32,-81.42
8288,32233,30.3493502,-81.4169093
8289,32234,30.2372998,-81.9971108
8290,32235,30.3568732,-81.5188546
8291,32236,30.3121498,-81.7375526
8292,32237,30.2,-81.61999999999999
8293,32238,30.25,-81.74
8294,32239,30.31377,-81.59846999999999
8295,32241,30.15,-81.63
8296,32244,30.2102306,-81.7458845
8297,32245,30.2535943,-81.58405309999999
8298,32246,30.3093218,-81.50477719999999
8299,32247,30.3321838,-81.65565099999999
8300,32250,30.2745944,-81.4114142
8301,32254,30.3476884,-81.7458845
8302,32255,30.3321838,-81.65565099999999
8303,32256,30.2205397,-81.5537192
8304,32257,30.2018746,-81.614468
8305,32258,30.1532158,-81.57061089999999
8306,32260,30.08,-81.58
8307,32277,30.3776024,-81.5870604
8308,32240,30.2881494,-81.4047428
8309,32250,30.2745944,-81.4114142
8310,32052,30.47559579999999,-82.95015579999999
8311,32565,30.9111762,-87.1821709
8312,32053,30.5764318,-83.12200740000002
8313,34957,27.2408095,-80.2261858
8314,34958,27.2319985,-80.2363049
8315,34994,27.1916272,-80.2488596
8316,34996,27.1939329,-80.1986649
8317,33410,26.8598894,-80.08701549999999
8318,33418,26.8645934,-80.15402259999999
8319,33458,26.931397,-80.109357
8320,33468,26.9196422,-80.1021724
8321,33469,26.9780083,-80.109357
8322,33477,26.911947,-80.0814292
8323,33478,26.9531932,-80.254435
8324,33810,28.0905324,-82.0189155
8325,34739,27.8725549,-81.1196075
8326,33149,25.7138002,-80.1596041
8327,33051,24.7226491,-81.027157
8328,33037,25.1837127,-80.38813329999999
8329,33070,25.0154628,-80.5105028
8330,33040,24.5669442,-81.8879884
8331,33041,24.5561772,-81.8048037
8332,33045,24.5561635,-81.80472139999999
8333,32656,29.84299339999999,-81.931657
8334,34740,28.55,-81.64999999999999
8335,32449,30.2807588,-85.2515482
8336,34741,28.3040861,-81.422404
8337,34742,28.3009396,-81.4181309
8338,34743,28.334712,-81.3564411
8339,34744,28.2923689,-81.32893969999999
8340,34745,28.322781,-81.39127719999999
8341,34746,28.2529101,-81.4388858
8342,32609,29.7935588,-82.25832969999999
8343,32622,29.90025,-82.31262939999999
8344,32658,29.845893,-82.4041647
8345,33935,26.7752734,-81.47183869999999
8346,33975,26.6073587,-81.6547611
8347,33523,28.4258996,-82.1931149
8348,33537,28.46585,-82.17267
8349,32158,28.92,-81.92
8350,32159,28.9177956,-81.8879884
8351,32195,28.9762786,-81.89890799999999
8352,33844,28.064362,-81.5815776
8353,33850,28.1079019,-81.7239979
8354,33881,28.0600916,-81.7021049
8355,32054,29.9876281,-82.4319405
8356,32819,28.4630493,-81.46085599999999
8357,34786,28.4917281,-81.54867279999999
8358,34787,28.4385186,-81.6254283
8359,32024,30.0748467,-82.7562895
8360,32025,30.111156,-82.5834947
8361,32055,30.2730727,-82.605118
8362,32056,30.191022,-82.6395617
8363,32157,29.4845321,-81.5658163
8364,32160,29.7702702,-82.0100439
8365,33838,28.0137432,-81.6089873
8366,33844,28.064362,-81.5815776
8367,33851,28.0442693,-81.62379059999999
8368,33881,28.0600916,-81.7021049
8369,33440,26.6105319,-81.0754657
8370,33459,26.6732381,-80.7768613
8371,32744,28.9797275,-81.2188355
8372,32746,28.7571267,-81.3509416
8373,32795,28.7561782,-81.34068099999999
8374,32799,28.7823306,-81.34739359999999
8375,32747,28.8189115,-81.3227588
8376,33538,28.8895638,-82.1931149
8377,33852,27.2425172,-81.47183869999999
8378,33862,27.3046194,-81.3627885
8379,33853,27.907758,-81.5870604
8380,33859,27.8687197,-81.614468
8381,33877,27.9785466,-81.6532208
8382,33898,27.8647336,-81.36194019999999
8383,33454,26.6149003,-80.14667709999999
8384,33460,26.6188279,-80.0590804
8385,33461,26.6211772,-80.09260139999999
8386,33464,26.5799999,-80.05
8387,33465,26.5799999,-80.05
8388,33466,26.6179574,-80.10486499999999
8389,33480,26.6872579,-80.0367259
8390,33801,28.0486111,-81.89890799999999
8391,33802,28.0306447,-81.95718269999999
8392,33803,28.0095179,-81.9261999
8393,33804,28.0781517,-81.9533456
8394,33805,28.0964047,-81.9207423
8395,33806,28.03,-81.9599999
8396,33807,27.9525295,-81.9694876
8397,33809,28.2274477,-81.97529949999999
8398,33810,28.0905324,-82.0189155
8399,33811,27.9852231,-82.00801400000002
8400,33813,27.9581331,-81.9425701
8401,33815,28.0482439,-81.9916586
8402,33868,28.288056,-81.8224362
8403,32336,30.1774439,-83.8685072
8404,32344,30.3432656,-83.9744262
8405,32323,29.88,-84.6
8406,34637,28.290178,-82.4644445
8407,33756,27.9413341,-82.79402970000001
8408,33760,27.905178,-82.7158302
8409,33762,27.9006925,-82.68614459999999
8410,33764,27.9385015,-82.7401087
8411,33770,27.9180298,-82.79402970000001
8412,33771,27.9046811,-82.7616822
8413,33773,27.8780347,-82.7535929
8414,33774,27.8847538,-82.82636149999999
8415,33778,27.8830677,-82.79402970000001
8416,33779,27.909382,-82.7882558
8417,34229,27.1955366,-82.48610529999999
8418,34272,27.1383276,-82.4534927
8419,34275,27.14644,-82.4427769
8420,32567,30.9158552,-86.438974
8421,32058,30.0833148,-82.10606829999999
8422,34429,28.8700376,-82.669947
8423,34442,28.93487289999999,-82.37773349999999
8424,34446,28.7580374,-82.52940650000001
8425,34448,28.7809907,-82.61504599999999
8426,34460,28.93,-82.49
8427,34461,28.7654134,-82.4536115
8428,32059,30.3779113,-83.2720082
8429,32340,30.4980672,-83.3789389
8430,34736,28.4789512,-81.909826
8431,34748,28.7898508,-81.87706709999999
8432,34749,28.7993464,-81.88751450000001
8433,34762,28.76320339999999,-81.91528439999999
8434,34788,28.9124933,-81.8005724
8435,34789,28.7993464,-81.88751450000001
8436,34797,28.7627335,-81.81150509999999
8437,33905,26.6637911,-81.8180424
8438,33913,26.5321109,-81.71305219999999
8439,33920,26.7142628,-81.6254283
8440,33936,26.6043911,-81.54867279999999
8441,33970,26.6073587,-81.6547611
8442,33971,26.6306762,-81.69663059999999
8443,33972,26.655107,-81.614468
8444,33973,26.5974704,-81.7294702
8445,33974,26.5601696,-81.5925427
8446,33976,26.5887412,-81.68020539999999
8447,33547,27.7721675,-82.1496049
8448,32060,30.3012564,-83.12200740000002
8449,32064,30.2889718,-82.9985343
8450,32337,30.4780359,-84.022695
8451,32344,30.3432656,-83.9744262
8452,32662,29.5051348,-82.10011399999999
8453,33001,24.8171576,-80.8156324
8454,34210,27.4361633,-82.6159271
8455,34228,27.3961382,-82.6321376
8456,32707,28.6678749,-81.31243409999999
8457,32750,28.7108495,-81.3509416
8458,32752,28.6944344,-81.3528817
8459,32791,28.69046389999999,-81.4081813
8460,33857,27.4126821,-81.20781640000001
8461,33837,28.2037477,-81.5815776
8462,33858,28.24151,-81.56697
8463,33896,28.2549725,-81.56512699999999
8464,32663,29.3309795,-82.1968643
8465,33470,26.7727394,-80.3435908
8466,32061,30.11833919999999,-82.50775929999999
8467,33548,28.1340975,-82.4806907
8468,33549,28.1494592,-82.4427769
8469,33558,28.1762931,-82.50775929999999
8470,33559,28.1537767,-82.4156829
8471,33647,28.1434318,-82.33433749999999
8472,32404,30.1973686,-85.49941919999999
8473,32405,30.1917155,-85.6743082
8474,32409,30.3424229,-85.7051116
8475,32444,30.2371159,-85.6537627
8476,32063,30.2668465,-82.10606829999999
8477,32340,30.4980672,-83.3789389
8478,32341,30.47,-83.41
8479,32751,28.6366753,-81.3674389
8480,32789,28.5950986,-81.3509416
8481,32794,28.6282518,-81.36568969999999
8482,32810,28.6235111,-81.4246931
8483,32950,27.9873577,-80.5771737
8484,32445,30.9663908,-85.1686743
8485,34260,27.4056434,-82.556794
8486,33550,27.9815,-82.30604
8487,33584,28.0013897,-82.2909146
8488,33610,28.0007147,-82.3831561
8489,33050,24.7204659,-81.0644263
8490,33050,24.7204659,-81.0644263
8491,34140,25.9258417,-81.6459744
8492,34145,25.8728864,-81.6692532
8493,34146,25.95,-81.72
8494,32446,30.876325,-85.21012689999999
8495,32447,30.7750774,-85.23057539999999
8496,32448,30.670725,-85.2308414
8497,32569,30.4305728,-86.7718017
8498,34736,28.4789512,-81.909826
8499,34753,28.5765326,-81.8934484
8500,32066,30.0299573,-83.2077645
8501,32062,30.1445731,-82.98241209999999
8502,32568,30.8258811,-87.5000082
8503,32664,29.4471105,-82.2189363
8504,32901,28.0600145,-80.621591
8505,32902,28.0785444,-80.6105949
8506,32903,28.1095304,-80.5827272
8507,32904,27.966866,-80.7879407
8508,32912,28.0719847,-80.6707802
8509,32919,28.0877395,-80.6347728
8510,32934,28.1356631,-80.7103532
8511,32935,28.1543081,-80.6437906
8512,32936,28.1299726,-80.6299714
8513,32937,28.179854,-80.59383299999999
8514,32940,28.1988979,-80.7879407
8515,32941,28.2123183,-80.6720617
8516,32951,27.9541342,-80.51606079999999
8517,32666,29.7198046,-81.986206
8518,32952,28.2949008,-80.6659842
8519,32953,28.470872,-80.6992633
8520,32954,28.35892,-80.6649
8521,32410,29.9949941,-85.4388469
8522,32456,29.82107419999999,-85.2929384
8523,33101,25.7783254,-80.1990136
8524,33102,25.8,-80.31
8525,33109,25.7560139,-80.1344842
8526,33111,25.77,-80.19
8527,33114,25.7897333,-80.2259474
8528,33116,25.6634615,-80.4813173
8529,33119,25.7842281,-80.1321792
8530,33124,25.7499745,-80.25996529999999
8531,33125,25.7862401,-80.2349196
8532,33126,25.778647,-80.2962385
8533,33127,25.8105183,-80.2042436
8534,33128,25.7767549,-80.20284889999999
8535,33129,25.7564471,-80.2056382
8536,33130,25.7667897,-80.20703280000001
8537,33131,25.76528,-80.1847167
8538,33132,25.7700009,-80.1679758
8539,33133,25.7307897,-80.2377078
8540,33134,25.7564662,-80.2711588
8541,33135,25.7686714,-80.2349196
8542,33136,25.7870967,-80.2042436
8543,33137,25.8207159,-80.1819268
8544,33138,25.8558416,-80.1819268
8545,33139,25.783312,-80.1484407
8546,33142,25.8127791,-80.2377078
8547,33144,25.7621935,-80.3129541
8548,33145,25.7534663,-80.22655449999999
8549,33146,25.7213213,-80.2711588
8550,33147,25.84791,-80.2377078
8551,710,42.5331459,-83.5013537
8552,33149,25.7138002,-80.1596041
8553,33150,25.8487631,-80.20703280000001
8554,33151,25.8321804,-80.20972499999999
8555,33152,25.7932231,-80.3171325
8556,33153,25.865518,-80.1934589
8557,33159,25.77,-80.19
8558,33163,25.95,-80.14999999999999
8559,33164,25.93,-80.18
8560,33188,25.8,-80.31
8561,33195,25.8334519,-80.3313587
8562,33197,25.5961,-80.35995
8563,33199,25.7538975,-80.3770443
8564,33206,25.7215467,-80.26835
8565,33231,25.73,-80.3
8566,33233,25.728011,-80.2454223
8567,33234,25.73,-80.24
8568,33238,25.8523457,-80.1945365
8569,33239,25.789985,-80.1399824
8570,33242,25.8021455,-80.2255572
8571,33243,25.7061206,-80.2901289
8572,33245,25.7506483,-80.22401769999999
8573,33247,25.8349354,-80.2413493
8574,33255,25.7889689,-80.2264393
8575,33256,25.6656979,-80.3240206
8576,33257,25.6037698,-80.3498123
8577,33261,25.87916,-80.19413
8578,33265,25.73,-80.36
8579,33266,25.8212225,-80.2833698
8580,33269,25.9455627,-80.2053667
8581,33280,25.9502736,-80.1488255
8582,33283,25.6906724,-80.38336989999999
8583,33296,25.66,-80.36
8584,33299,25.7715786,-80.1460348
8585,33109,25.7560139,-80.1344842
8586,33132,25.7700009,-80.1679758
8587,33139,25.783312,-80.1484407
8588,33140,25.8176795,-80.13727569999999
8589,33141,25.8535635,-80.1484407
8590,32667,29.4978741,-82.32348429999999
8591,32745,28.75,-81.67000000000002
8592,32050,30.07,-81.86
8593,32068,30.0700179,-81.8879884
8594,32333,30.6374979,-84.3962535
8595,32343,30.4923614,-84.490753
8596,32563,30.3958679,-87.0074423
8597,32771,28.800557,-81.30693149999999
8598,32537,30.75,-86.64
8599,32570,30.8158292,-87.0224442
8600,32572,30.63,-87.03999999999999
8601,32583,30.6076851,-86.96240859999999
8602,32754,28.67102869999999,-80.92077370000001
8603,32796,28.6311026,-80.8433145
8604,34711,28.5366442,-81.71305219999999
8605,34715,28.6415986,-81.7239979
8606,34755,28.5755808,-81.7485118
8607,34756,28.5925736,-81.68020539999999
8608,32459,30.3563757,-86.15482689999999
8609,32550,30.3790174,-86.3427458
8610,32533,30.6155415,-87.32149079999999
8611,32577,30.7542485,-87.3612205
8612,32344,30.3432656,-83.9744262
8613,32345,30.54999999999999,-83.86999999999999
8614,34756,28.5925736,-81.68020539999999
8615,33471,26.9460458,-81.20781640000001
8616,32668,29.2793591,-82.5402275
8617,32434,30.74396,-86.31349000000002
8618,32736,28.89343479999999,-81.49379929999999
8619,32756,28.8024586,-81.64478160000002
8620,32757,28.7519902,-81.63638689999999
8621,32778,28.7709788,-81.7568253
8622,33813,27.9581331,-81.9425701
8623,33830,27.8915661,-81.8005724
8624,33860,27.7646765,-82.0189155
8625,33938,27.01,-82.14999999999999
8626,34251,27.3768723,-82.1713632
8627,33856,27.8565441,-81.42858509999999
8628,34101,26.1623855,-81.7910587
8629,34102,26.132433,-81.7951054
8630,34103,26.1917113,-81.806039
8631,34104,26.1527657,-81.7404134
8632,34105,26.1953879,-81.7677645
8633,34106,26.1623855,-81.7910587
8634,34112,26.1237525,-81.7458845
8635,32566,30.46777519999999,-86.8822445
8636,32266,30.3173383,-81.4086665
8637,34652,28.2356313,-82.7455027
8638,34653,28.2333343,-82.7023383
8639,34656,28.2497108,-82.7059446
8640,34668,28.3031034,-82.7023383
8641,32127,29.1145775,-80.9745372
8642,32168,29.0034265,-81.0533854
8643,32169,29.003795,-80.8875861
8644,32170,29.0134706,-80.9409609
8645,32618,29.5563449,-82.5402275
8646,32643,29.7940201,-82.669947
8647,32669,29.6533976,-82.6267345
8648,32578,30.5013778,-86.39847929999999
8649,32588,30.5253302,-86.47355619999999
8650,33863,27.8876427,-82.022337
8651,34661,28.6462792,-82.2620642
8652,32081,30.0852005,-81.40591859999999
8653,32095,30.0056435,-81.4169093
8654,34274,27.1382893,-82.4595454
8655,34275,27.14644,-82.4427769
8656,32425,30.8714066,-85.7256372
8657,32452,30.986306,-85.61811039999999
8658,33903,26.6771746,-81.8934484
8659,33909,26.7209489,-81.9425701
8660,33917,26.7270316,-81.84429340000001
8661,33160,25.9347377,-80.13727569999999
8662,33162,25.9260794,-80.1819268
8663,33169,25.9400585,-80.2153998
8664,33179,25.9502474,-80.1930859
8665,33181,25.9003878,-80.1484407
8666,33403,26.8070321,-80.0814292
8667,33408,26.8404331,-80.0590804
8668,33410,26.8598894,-80.08701549999999
8669,34223,26.9779941,-82.3560389
8670,34224,26.9288268,-82.31262939999999
8671,34266,27.170058,-81.8224362
8672,34286,27.0854035,-82.1822399
8673,34287,27.0600849,-82.2528975
8674,34288,27.0583726,-82.11695499999999
8675,34289,27.0891244,-82.1441643
8676,34290,27.04,-82.24
8677,34291,27.1112004,-82.2257298
8678,34292,27.1171731,-82.33433749999999
8679,34293,27.050032,-82.4065246
8680,32071,30.0382527,-82.92864279999999
8681,32141,28.9129513,-80.9097127
8682,32759,28.8421576,-80.8875861
8683,34760,28.557503,-81.6281681
8684,34787,28.4385186,-81.6254283
8685,34470,29.2001796,-82.06795199999999
8686,34471,29.1571921,-82.1223977
8687,34474,29.1561929,-82.2039882
8688,34475,29.2460596,-82.1604849
8689,34477,29.19,-82.14
8690,34478,29.1832134,-82.1382132
8691,34479,29.2434976,-82.11695499999999
8692,34480,29.1157879,-82.10606829999999
8693,34481,29.1259294,-82.2800546
8694,34482,29.2645726,-82.2800546
8695,34483,29.1296032,-82.0393866
8696,34141,26.0485819,-81.0754657
8697,32179,29.1001022,-81.84429340000001
8698,32703,28.65391649999999,-81.54867279999999
8699,32818,28.5802998,-81.4828198
8700,34734,28.5390955,-81.51849729999999
8701,34761,28.5830551,-81.52672820000001
8702,34786,28.4917281,-81.54867279999999
8703,34787,28.4385186,-81.6254283
8704,33556,28.1222486,-82.5834947
8705,33558,28.1762931,-82.50775929999999
8706,34762,28.76320339999999,-81.91528439999999
8707,34972,27.5325072,-80.89865019999999
8708,34973,27.2437978,-80.84147689999999
8709,34974,27.1159448,-80.9428911
8710,32680,29.5844034,-83.05761559999999
8711,34677,28.0459972,-82.6807458
8712,34685,28.0986691,-82.68614459999999
8713,32072,30.1538575,-82.4265217
8714,33865,27.4603317,-81.9971108
8715,33873,27.5628879,-81.7568253
8716,34264,27.4481909,-82.534476
8717,33054,25.9126818,-80.2432839
8718,32713,28.8821926,-81.3179364
8719,32763,28.9392593,-81.30693149999999
8720,32774,28.94586,-81.29883769999999
8721,32681,29.4290496,-82.2182569
8722,32067,30.1652848,-81.72136309999999
8723,32073,30.1643797,-81.7458845
8724,32182,29.5046384,-81.9449571
8725,32789,28.5950986,-81.3509416
8726,32801,28.5416658,-81.37568619999999
8727,32802,28.55,-81.38
8728,32803,28.5542151,-81.34544170000001
8729,32804,28.5747416,-81.3949264
8730,32805,28.5345501,-81.4004227
8731,32806,28.5085825,-81.3564411
8732,32807,28.5513952,-81.30142839999999
8733,32808,28.5775287,-81.4388858
8734,32809,28.4588856,-81.3949264
8735,32810,28.6235111,-81.4246931
8736,32811,28.5141606,-81.444379
8737,32812,28.4833031,-81.3234382
8738,32814,28.5728973,-81.3206873
8739,32815,28.59238,-80.66091
8740,32816,28.6013431,-81.20092869999999
8741,32819,28.4630493,-81.46085599999999
8742,32822,28.4750405,-81.2849169
8743,32824,28.3756472,-81.36194019999999
8744,32825,28.5417016,-81.2408689
8745,32827,28.4055091,-81.2849169
8746,32829,28.4783517,-81.2463763
8747,32832,28.4107024,-81.18577359999999
8748,32835,28.5107872,-81.4828198
8749,32839,28.4889021,-81.4114142
8750,32853,28.55,-81.36
8751,32854,28.5666858,-81.38942469999999
8752,32855,28.54,-81.38
8753,32856,28.5110829,-81.3722543
8754,32857,28.5481605,-81.3106178
8755,32858,28.5499831,-81.45000689999999
8756,32859,28.4554683,-81.3646855
8757,32860,28.6050398,-81.4086504
8758,32861,28.5358421,-81.4581729
8759,32862,28.4153493,-81.332306
8760,32867,28.568493,-81.2531748
8761,32868,28.5833523,-81.4761599
8762,32869,28.4187903,-81.47590389999999
8763,32872,28.51,-81.28999999999999
8764,32877,28.3927445,-81.35368799999999
8765,32878,28.54,-81.38
8766,32885,28.54,-81.38
8767,32886,28.54,-81.38
8768,32887,28.4156619,-81.46772039999999
8769,32891,28.54,-81.38
8770,32896,28.32,-81.22999999999999
8771,32897,28.54,-81.38
8772,32899,28.61,-80.67999999999999
8773,32173,29.2519195,-81.1113506
8774,32174,29.2890392,-81.18577359999999
8775,32175,29.28956969999999,-81.0461399
8776,32176,29.2971256,-81.0478643
8777,34229,27.1955366,-82.48610529999999
8778,32764,28.8648463,-81.0533854
8779,32626,29.4587533,-82.8640623
8780,32683,29.2720518,-82.7751622
8781,32762,28.67,-81.2099999
8782,32765,28.6777437,-81.19679579999999
8783,32766,28.6459108,-81.0644263
8784,34484,28.9417049,-82.09518
8785,34660,28.0693056,-82.7759624
8786,33476,26.7936969,-80.6548882
8787,32177,29.7618374,-81.73494199999999
8788,32178,29.647867,-81.6401698
8789,32905,28.0298719,-80.6049374
8790,32906,28.0375567,-80.6054036
8791,32907,28.0181548,-80.68817179999999
8792,32908,27.94852,-80.68817179999999
8793,32909,27.8990653,-80.6437906
8794,32910,28.03,-80.59
8795,32911,27.9989736,-80.6985056
8796,32948,27.7690431,-80.610489
8797,33480,26.6872579,-80.0367259
8798,33403,26.8070321,-80.0814292
8799,33408,26.8404331,-80.0590804
8800,33410,26.8598894,-80.08701549999999
8801,33412,26.8008354,-80.2432839
8802,33418,26.8645934,-80.15402259999999
8803,34990,27.1458025,-80.3435908
8804,34991,27.17,-80.27
8805,32110,29.4633008,-81.38393260000001
8806,32135,29.58,-81.2099999
8807,32136,29.4596048,-81.1526976
8808,32137,29.6250683,-81.2188355
8809,32142,29.48,-81.2099999
8810,32164,29.5100354,-81.2188355
8811,34660,28.0693056,-82.7759624
8812,34681,28.091196,-82.7785318
8813,34682,28.0717015,-82.7677011
8814,34683,28.0910357,-82.7616822
8815,34684,28.0715767,-82.723924
8816,34685,28.0986691,-82.68614459999999
8817,34698,28.0339553,-82.78324889999999
8818,33944,26.9693837,-81.30142839999999
8819,34220,27.5175398,-82.5693065
8820,34221,27.6072268,-82.5402275
8821,32346,29.9698152,-84.375233
8822,32401,30.1624013,-85.6588999
8823,32402,30.1559032,-85.6627702
8824,32404,30.1973686,-85.49941919999999
8825,32405,30.1917155,-85.6743082
8826,32406,30.1789031,-85.6838829
8827,32411,30.15,-85.72
8828,32412,30.16,-85.66
8829,32417,30.1838906,-85.8086153
8830,32407,30.1957055,-85.7974141
8831,32408,30.14763,-85.735897
8832,32413,30.2097667,-85.8556808
8833,34219,27.5929931,-82.2800546
8834,32925,28.2455059,-80.621591
8835,32538,30.98399,-86.30842
8836,32567,30.9158552,-86.438974
8837,33023,25.9868744,-80.2153998
8838,33024,26.0195493,-80.22352269999999
8839,33025,25.9906428,-80.2793593
8840,33026,26.0272663,-80.29345219999999
8841,33027,25.9904176,-80.3547286
8842,33028,26.0193082,-80.34915989999999
8843,33029,25.9839048,-80.4326521
8844,33082,26.0076891,-80.3619622
8845,33084,26.029671,-80.2488825
8846,33330,26.0576497,-80.3101684
8847,33331,26.0621374,-80.3769999
8848,33332,26.0416999,-80.42152460000001
8849,32043,29.9456874,-81.73494199999999
8850,32079,29.978568,-81.8105629
8851,32501,30.423724,-87.2269973
8852,32502,30.4092776,-87.22450800000001
8853,32503,30.4580512,-87.21703950000001
8854,32504,30.4862944,-87.19213599999999
8855,32505,30.44151849999999,-87.2518824
8856,32509,30.469216,-87.3388767
8857,32511,30.4056563,-87.29229269999999
8858,32512,30.3985897,-87.2991239
8859,32513,30.4441921,-87.21516179999999
8860,32514,30.5327462,-87.2120599
8861,32516,30.43,-87.28999999999999
8862,32520,30.412793,-87.2036555
8863,32521,30.35,-87.3
8864,32522,30.43,-87.22999999999999
8865,32523,30.43,-87.22999999999999
8866,32524,30.4975001,-87.1964476
8867,32559,30.35,-87.3
8868,32591,30.42,-87.22
8869,32347,30.1652944,-83.6135572
8870,32348,29.95921139999999,-83.63484299999999
8871,32180,29.2139917,-81.4498717
8872,33922,26.6628996,-82.1604849
8873,33702,27.8512042,-82.6321376
8874,33709,27.8219579,-82.7401087
8875,33714,27.8185373,-82.6753466
8876,33716,27.8756643,-82.6537455
8877,33760,27.905178,-82.7158302
8878,33762,27.9006925,-82.68614459999999
8879,33764,27.9385015,-82.7401087
8880,33773,27.8780347,-82.7535929
8881,33777,27.8580624,-82.7616822
8882,33780,27.8428057,-82.7055625
8883,33781,27.8435655,-82.70773539999999
8884,33782,27.8674465,-82.7185282
8885,32350,30.6115723,-83.357567
8886,33946,26.8266669,-82.2637616
8887,33563,28.0147874,-82.11695499999999
8888,33564,28.0157667,-82.1253711
8889,33565,28.0980814,-82.1496049
8890,33566,27.9743757,-82.1223977
8891,33567,27.9216909,-82.11695499999999
8892,32459,30.3563757,-86.15482689999999
8893,33809,28.2274477,-81.97529949999999
8894,33868,28.288056,-81.8224362
8895,32181,29.4881909,-81.5925427
8896,33060,26.237305,-80.11494139999999
8897,33061,26.2371922,-80.1044679
8898,33062,26.2474478,-80.09260139999999
8899,33064,26.2778269,-80.109357
8900,33069,26.2286939,-80.1596041
8901,33072,26.23,-80.09
8902,33074,26.2666024,-80.1449188
8903,33075,26.2711244,-80.25183229999999
8904,33077,26.2369447,-80.2437255
8905,33093,26.2457234,-80.2017922
8906,33097,26.3176785,-80.1803558
8907,32455,30.5802437,-85.95089229999999
8908,32004,30.24,-81.39
8909,32004,30.24,-81.39
8910,33938,27.01,-82.14999999999999
8911,33948,26.9783388,-82.1496049
8912,33949,26.98,-82.08999999999999
8913,33952,26.98699,-82.09518
8914,33953,26.9942593,-82.2257298
8915,33954,27.0257714,-82.05705789999999
8916,33980,26.984537,-82.0516102
8917,32127,29.1145775,-80.9745372
8918,32128,29.084946,-81.0644263
8919,32129,29.1342653,-81.02577629999999
8920,32168,29.0034265,-81.0533854
8921,34652,28.2356313,-82.7455027
8922,34668,28.3031034,-82.7023383
8923,34673,28.2948326,-82.7086684
8924,32456,29.82107419999999,-85.2929384
8925,34952,27.2932971,-80.2878794
8926,34992,27.146679,-80.197936
8927,34997,27.1038963,-80.2432839
8928,33927,26.98,-82.2
8929,33950,26.912833,-82.04839
8930,33951,26.9372428,-82.0494901
8931,33955,26.8170603,-81.986206
8932,32185,29.74,-81.9599999
8933,32351,30.4644422,-84.6479124
8934,32352,30.6684202,-84.5850997
8935,32353,30.5743367,-84.5929615
8936,32026,30.06,-82.24
8937,32083,30.0910997,-82.2365981
8938,32686,29.3569302,-82.2800546
8939,33867,27.7510147,-81.2188355
8940,33503,27.7592438,-82.2646233
8941,33511,27.9082595,-82.2909146
8942,33534,27.8199046,-82.37773349999999
8943,33568,27.8539796,-82.3144403
8944,33569,27.8383805,-82.2909146
8945,33573,27.7254716,-82.3560389
8946,33578,27.8585758,-82.33976349999999
8947,33579,27.7917798,-82.2909146
8948,32926,28.3872999,-80.8322428
8949,32955,28.291625,-80.7879407
8950,32956,28.3067705,-80.72207089999999
8951,32958,27.7954993,-80.4882672
8952,32413,30.2097667,-85.8556808
8953,33947,26.8796401,-82.269193
8954,33570,27.6958511,-82.4536115
8955,33572,27.7689581,-82.40484230000001
8956,33575,27.7220153,-82.4338023
8957,33759,27.9711651,-82.6969408
8958,33761,28.0305402,-82.7185282
8959,34695,28.0055309,-82.68614459999999
8960,32080,29.8362822,-81.2849169
8961,34769,28.2431581,-81.2849169
8962,33956,26.5433298,-82.11695499999999
8963,33574,28.3355846,-82.2580337
8964,32355,30.15183279999999,-84.1909841
8965,33701,27.7696063,-82.6321376
8966,32356,29.7995322,-83.4323375
8967,33525,28.3330103,-82.1931149
8968,33576,28.3294086,-82.33433749999999
8969,32187,29.5775097,-81.54867279999999
8970,32087,30.3714823,-82.32348429999999
8971,32746,28.7571267,-81.3509416
8972,32771,28.800557,-81.30693149999999
8973,32772,28.8,-81.27
8974,32773,28.7405957,-81.27390729999999
8975,33957,26.4483556,-82.09518
8976,32459,30.3563757,-86.15482689999999
8977,34230,27.3350021,-82.537412
8978,34231,27.2612782,-82.5131717
8979,34232,27.3346138,-82.4644445
8980,34234,27.3681789,-82.54563739999999
8981,34236,27.3331293,-82.54563739999999
8982,34237,27.3430762,-82.5131717
8983,34239,27.3086034,-82.5239953
8984,34242,27.2752758,-82.5564559
8985,34243,27.4081935,-82.52940650000001
8986,34276,27.2767767,-82.51315579999999
8987,34277,27.3029026,-82.5286905
8988,34278,27.32,-82.49
8989,32937,28.179854,-80.59383299999999
8990,32189,29.560052,-81.63638689999999
8991,32775,28.766644,-80.87617469999999
8992,32957,27.8311052,-80.49678000000002
8993,32958,27.7954993,-80.4882672
8994,32967,27.7242715,-80.4660256
8995,32978,27.8161191,-80.47847929999999
8996,33870,27.5059582,-81.3949264
8997,33871,27.500009,-81.43962499999999
8998,33872,27.5140657,-81.52672820000001
8999,33875,27.4098249,-81.5377013
9000,33583,27.98,-82.28
9001,33584,28.0013897,-82.2909146
9002,33708,27.8131235,-82.79402970000001
9003,33709,27.8219579,-82.7401087
9004,33772,27.8480989,-82.79402970000001
9005,33775,27.8574289,-82.79515359999999
